Rule,Previous,Issues,Files,Commits,Milliseconds,AvgI,AvgF,Prediction
no-prototype-builtins,2,0,0,0,27747144000,0.0,0.0,2
no-case-declarations,2,0,0,0,144449055000,0.0,0.0,2
no-param-reassign,0,0,0,0,2796511000,0.0,0.0,0
func-style,0,0,0,0,0,0.0,0.0,0
no-dupe-args,2,0,0,0,87014890000,0.0,0.0,2
space-before-blocks,2,0.02361288821681982,0.7166666666666667,0,47733270000,0.004722577643363964,0.14333333333333334,2
no-dupe-keys,2,0,0,0,16684535000,0.0,0.0,2
no-undefined,0,0,0,0,0,0.0,0.0,0
no-duplicate-imports,0,0,0,0,0,0.0,0.0,0
no-shadow,2,0.3456644295302013,0.4262295081967213,0,95330329000,0.06913288590604026,0.08524590163934426,2
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
block-spacing,2,0,NaN,0,21730575000,0.0,nan,2
no-case-declarations,2,0,0,0,129496919000,0.0,0.0,2
no-case-declarations,2,0,0,0,158071011000,0.0,0.0,2
default-case,2,0,0,0,4605125000,0.0,0.0,2
lines-around-directive,2,0,0,0,9597251000,0.0,0.0,2
no-else-return,0,0,0,0,0,0.0,0.0,0
no-iterator,2,0,0,0,48628377000,0.0,0.0,2
no-extend-native,2,0,0,0,74862351000,0.0,0.0,2
computed-property-spacing,0,0,0,0,0,0.0,0.0,0
no-inline-comments,0,0,0,0,0,0.0,0.0,0
no-control-regex,2,0,0,0,12225547000,0.0,0.0,2
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
no-eq-null,0,0,0,0,0,0.0,0.0,0
one-var,2,0,0,0,32973289000,0.0,0.0,2
space-unary-ops,0,0,0,0,0,0.0,0.0,0
no-dupe-keys,2,0,0,0,111413987000,0.0,0.0,2
no-eval,2,0,0,0,5239170000,0.0,0.0,2
lines-between-class-members,0,0,0,0,0,0.0,0.0,0
no-loop-func,2,0.000912751677852349,0.8142076502732241,0,8132324000,0.0001825503355704698,0.1628415300546448,2
space-return-throw-case,0,0,0,0,0,0.0,0.0,0
block-scoped-var,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,110011164000,0.0,0.0,2
global-require,0,0,0,0,0,0.0,0.0,0
default-case,2,0.0009305571711061999,0.11666666666666667,0,93705078000,0.00018611143422123997,0.023333333333333334,2
lines-around-directive,2,0,0,0,6583556000,0.0,0.0,2
no-inner-declarations,2,0,0,0,9743210000,0.0,0.0,2
no-new-func,0,0,0,0,0,0.0,0.0,0
no-use-before-define,2,0,0,0,21877247000,0.0,0.0,2
no-return-assign,2,0,0,0,12507869000,0.0,0.0,2
no-loop-func,2,0,0,0,4748754000,0.0,0.0,2
max-lines-per-function,0,0,0,0,0,0.0,0.0,0
prefer-arrow-callback,0,0,0,0,0,0.0,0.0,0
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-misleading-character-class,0,0,0,0,0,0.0,0.0,0
quotes,0,0,0,0,0,0.0,0.0,0
prefer-promise-reject-errors,2,0,0,0,1808654000,0.0,0.0,2
callback-return,0,0,0,0,0,0.0,0.0,0
comma-dangle,2,0,NaN,0,21860712000,0.0,nan,2
no-extra-parens,0,0,0,0,30486481000,0.0,0.0,0
space-unary-ops,2,0.0004820051413881748,0.9130434782608695,0,20224245000,9.640102827763495e-05,0.1826086956521739,2
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-irregular-whitespace,2,0,0,0,25860954000,0.0,0.0,2
no-mixed-operators,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,149001372000,0.0,0.0,2
arrow-parens,0,0,NaN,0,0,0.0,nan,0
no-regex-spaces,2,0,0,0,21693418000,0.0,0.0,2
no-process-env,2,0.000053691275167785237,0.8278688524590164,0,2358969000,1.0738255033557047e-05,0.16557377049180327,2
constructor-super,2,0,0,0,33822579000,0.0,0.0,2
spaced-line-comment,2,0.01621476510067114,0.825136612021858,0,3289158000,0.0032429530201342283,0.1650273224043716,2
eol-last,0,0,0,0,0,0.0,0.0,0
no-lonely-if,0,0,0,0,0,0.0,0.0,0
no-unsafe-negation,2,0,0,0,6352883000,0.0,0.0,2
no-case-declarations,2,0,0,0,112767853000,0.0,0.0,2
sort-vars,0,0,0,0,0,0.0,0.0,0
no-inner-declarations,2,0,0,0,27592277000,0.0,0.0,2
sort-vars,0,0,0,0,0,0.0,0.0,0
no-multi-assign,0,0,0,0,0,0.0,0.0,0
no-empty,2,0.0004071187623589624,0.43333333333333335,0,143631823000,8.142375247179249e-05,0.08666666666666667,2
no-process-exit,0,0,0,0,0,0.0,0.0,0
no-sync,0,0,0,0,0,0.0,0.0,0
max-len,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
no-unneeded-ternary,0,0,0,0,30486481000,0.0,0.0,0
vars-on-top,0,0,0,0,0,0.0,0.0,0
no-lonely-if,0,0,0,0,0,0.0,0.0,0
complexity,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,104518987000,0.0,0.0,2
no-dupe-args,2,0,0,0,10527620000,0.0,0.0,2
id-blacklist,0,0,0,0,0,0.0,0.0,0
keyword-spacing,2,0.05711294637664301,0.08333333333333333,0,40790722000,0.011422589275328602,0.016666666666666666,2
indent,2,0.1368500639758055,0.5666666666666667,0,62859445000,0.027370012795161103,0.11333333333333333,2
no-empty-character-class,2,0,0,0,22480629000,0.0,0.0,2
func-style,0,0,0,0,0,0.0,0.0,0
no-unmodified-loop-condition,0,0,0,0,0,0.0,0.0,0
no-self-compare,2,0.0004820051413881748,0.6956521739130435,0,18176859000,9.640102827763495e-05,0.1391304347826087,2
quote-props,0,0,0,0,30486481000,0.0,0.0,0
no-lone-blocks,0,0,0,0,96144225000,0.0,0.0,0
no-script-url,2,0,0,0,56114185000,0.0,0.0,2
accessor-pairs,0,0,0,0,0,0.0,0.0,0
no-debugger,0,0,0,0,30486481000,0.0,0.0,0
no-extra-semi,2,0.011114093959731544,0.8497267759562842,0,11941083000,0.002222818791946309,0.16994535519125684,2
no-multi-spaces,2,0.0005906040268456376,0.8032786885245902,0,2303630000,0.00011812080536912752,0.16065573770491803,2
no-case-declarations,2,0,0,0,113584731000,0.0,0.0,2
space-before-function-parentheses,0,0,0,0,0,0.0,0.0,0
no-undef-init,2,0,0,0,8907725000,0.0,0.0,2
no-new-object,0,0,0,0,0,0.0,0.0,0
no-multi-assign,2,0,0,0,2424787000,0.0,0.0,2
no-case-declarations,2,0,0,0,99411165000,0.0,0.0,2
func-names,1,0,0,0,0,0.0,0.0,1
no-const-assign,2,0,0,0,11619202000,0.0,0.0,2
no-var,0,0,0,0,0,0.0,0.0,0
no-shadow,0,0,0,0,0,0.0,0.0,0
no-multi-spaces,0,0,0,0,0,0.0,0.0,0
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-negated-condition,0,0,0,0,0,0.0,0.0,0
no-dupe-class-members,0,0,0,0,30486481000,0.0,0.0,0
no-loop-func,2,0.0004295302013422819,0.42349726775956287,0,94456925000,8.590604026845638e-05,0.08469945355191258,2
no-script-url,2,0,0,0,46948917000,0.0,0.0,2
no-process-exit,0,0,0,0,0,0.0,0.0,0
object-property-newline,2,0,NaN,0,40445779000,0.0,nan,2
consistent-return,0,0,0,0,0,0.0,0.0,0
no-use-before-define,2,0,0,0,12934838000,0.0,0.0,2
space-in-parens,2,0.0012213562870768873,0.43333333333333335,0,11872676000,0.00024427125741537743,0.08666666666666667,2
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
prefer-promise-reject-errors,2,0,0,0,21736468000,0.0,0.0,2
jsx-quotes,0,0,0,0,0,0.0,0.0,0
no-extra-bind,2,0,0,0,30794935000,0.0,0.0,2
no-regex-spaces,2,0,0,0,23008096000,0.0,0.0,2
eol-last,2,0.0011812080536912752,0.4344262295081967,0,26353259000,0.00023624161073825504,0.08688524590163935,2
no-constant-condition,2,0.008161073825503356,0.40437158469945356,0,76981393000,0.0016322147651006713,0.08087431693989071,2
no-multi-spaces,0,0,0,0,0,0.0,0.0,0
no-arrow-condition,0,0,0,0,0,0.0,0.0,0
handle-callback-err,2,0,0,0,12482653000,0.0,0.0,2
no-case-declarations,2,0,0,0,97242035000,0.0,0.0,2
no-case-declarations,2,0,0,0,95246762000,0.0,0.0,2
no-unused-labels,2,0,0,0,6748157000,0.0,0.0,2
padded-blocks,2,0,0,0,2409627000,0.0,0.0,2
no-empty,2,0,0,0,4662680000,0.0,0.0,2
indent,0,0,0,0,30486481000,0.0,0.0,0
no-implied-eval,2,0,0,0,70394039000,0.0,0.0,2
no-void,2,0,0,0,20866234000,0.0,0.0,2
no-new-wrappers,2,0,0,0,1746039000,0.0,0.0,2
quotes,2,0.04140979411422589,0.4166666666666667,0,24925397000,0.008281958822845178,0.08333333333333334,2
require-atomic-updates,0,0,0,0,0,0.0,0.0,0
prefer-promise-reject-errors,0,0,0,0,0,0.0,0.0,0
no-div-regex,0,0,0,0,0,0.0,0.0,0
no-extra-bind,2,0,0,0,13021090000,0.0,0.0,2
no-trailing-spaces,2,0.00005815982319413749,0.7833333333333333,0,52885655000,1.1631964638827498e-05,0.15666666666666668,2
template-tag-spacing,0,0,0,0,0,0.0,0.0,0
no-extra-parens,0,0,0,0,30486481000,0.0,0.0,0
no-dupe-args,2,0,0,0,24774428000,0.0,0.0,2
keyword-spacing,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,153466099000,0.0,0.0,2
no-extra-label,0,0,0,0,0,0.0,0.0,0
no-duplicate-imports,0,0,0,0,0,0.0,0.0,0
key-spacing,2,0.004769105501919274,0.6,0,42726189000,0.0009538211003838549,0.12,2
no-empty-class,0,0,0,0,18579928000,0.0,0.0,0
arrow-parens,0,0,0,0,0,0.0,0.0,0
no-catch-shadow,0,0,0,0,0,0.0,0.0,0
no-irregular-whitespace,2,0,0,0,126530391000,0.0,0.0,2
no-octal,0,0,0,0,1183496000,0.0,0.0,0
no-empty,2,0,0,0,47441730000,0.0,0.0,2
no-param-reassign,0,0,0,0,0,0.0,0.0,0
no-alert,2,0,0,0,87640292000,0.0,0.0,2
no-native-reassign,1,0,0,0,0,0.0,0.0,1
no-shadow-restricted-names,2,0.00011631964638827499,0.3333333333333333,0,67009040000,2.3263929277654997e-05,0.06666666666666667,2
prefer-arrow-callback,2,0,0,0,7685541000,0.0,0.0,2
object-property-newline,0,0,0,0,0,0.0,0.0,0
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-fallthrough,2,0,0,0,629298000,0.0,0.0,2
lines-around-comment,0,0,0,0,0,0.0,0.0,0
no-return-await,2,0,0,0,16432428000,0.0,0.0,2
no-negated-in-lhs,2,0,0,0,27669600000,0.0,0.0,2
space-after-keywords,0,0,0,0,0,0.0,0.0,0
space-before-function-parentheses,0,0,0,0,0,0.0,0.0,0
no-invalid-regexp,2,0,0,0,25572945000,0.0,0.0,2
no-unmodified-loop-condition,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,100504849000,0.0,0.0,2
no-class-assign,2,0,0,0,30746633000,0.0,0.0,2
no-param-reassign,0,0,0,0,0,0.0,0.0,0
space-before-blocks,2,0.03774572525299523,0.31666666666666665,0,65162356000,0.007549145050599046,0.06333333333333332,2
comma-style,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,124532126000,0.0,0.0,2
for-direction,2,0,0,0,35443940000,0.0,0.0,2
no-whitespace-before-property,0,0,0,0,0,0.0,0.0,0
no-sync,0,0,0,0,0,0.0,0.0,0
strict,2,0,0,0,41506376000,0.0,0.0,2
no-path-concat,2,0,0,0,4943271000,0.0,0.0,2
no-constant-condition,2,0.0005234384087472374,0.43333333333333335,0,121089236000,0.00010468768174944749,0.08666666666666667,2
no-self-compare,0,0,0,0,0,0.0,0.0,0
no-console,0,0,0,0,0,0.0,0.0,0
quotes,0,0,0,0,0,0.0,0.0,0
no-restricted-properties,0,0,0,0,0,0.0,0.0,0
no-delete-var,2,0,0,0,53229613000,0.0,0.0,2
no-floating-decimal,2,0,0,0,67352962000,0.0,0.0,2
max-statements,0,0,0,0,0,0.0,0.0,0
no-alert,2,0,0,0,55384976000,0.0,0.0,2
no-use-before-define,2,0.09793288590604027,0.8224043715846995,0,5208950000,0.019586577181208053,0.1644808743169399,2
max-nested-callbacks,2,0,0,0,71671671000,0.0,0.0,2
no-process-env,0,0,0,0,0,0.0,0.0,0
sort-imports,0,0,0,0,0,0.0,0.0,0
semi,0,0,0,0,0,0.0,0.0,0
no-regex-spaces,0,0,0,0,30486481000,0.0,0.0,0
no-extra-label,0,0,0,0,0,0.0,0.0,0
no-return-await,2,0,0,0,10421129000,0.0,0.0,2
newline-after-var,0,0,0,0,0,0.0,0.0,0
no-proto,2,0.00005815982319413749,0.1,0,90225496000,1.1631964638827498e-05,0.02,2
no-cond-assign,2,0,0,0,32662663000,0.0,0.0,2
template-curly-spacing,2,0,0,0,20100845000,0.0,0.0,2
func-call-spacing,0,0,0,0,0,0.0,0.0,0
no-dupe-class-members,2,0,0,0,10583937000,0.0,0.0,2
no-empty-label,0,0,0,0,32670074000,0.0,0.0,0
no-empty-character-class,2,0,0,0,10726173000,0.0,0.0,2
no-wrap-func,0,0,0,0,22617872000,0.0,0.0,0
no-div-regex,0,0,0,0,0,0.0,0.0,0
vars-on-top,0,0,0,0,0,0.0,0.0,0
no-await-in-loop,2,0,0,0,44835570000,0.0,0.0,2
no-cond-assign,2,0.087248322147651,0.7978142076502732,0,3687410000,0.0174496644295302,0.15956284153005465,2
no-inline-comments,0,0,0,0,0,0.0,0.0,0
semi,0,0,0,0,0,0.0,0.0,0
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-func-assign,2,0,0,0,599014000,0.0,0.0,2
max-lines,0,0,0,0,0,0.0,0.0,0
init-declarations,0,0,0,0,0,0.0,0.0,0
padded-blocks,0,0,0,0,0,0.0,0.0,0
use-isnan,2,0,0,0,50308932000,0.0,0.0,2
key-spacing,2,0.048040013958357566,0.11666666666666667,0,85817996000,0.009608002791671514,0.023333333333333334,2
template-curly-spacing,2,0,0,0,15599023000,0.0,0.0,2
newline-after-var,0,0,0,0,0,0.0,0.0,0
no-throw-literal,2,0,0,0,13300856000,0.0,0.0,2
no-new-wrappers,2,0,0,0,42847195000,0.0,0.0,2
no-trailing-spaces,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,0,0,97915193000,0.0,0.0,2
no-sequences,2,0,0,0,63047414000,0.0,0.0,2
no-path-concat,2,0,0,0,51418139000,0.0,0.0,2
no-case-declarations,2,0,0,0,107340067000,0.0,0.0,2
symbol-description,2,0,0,0,18301527000,0.0,0.0,2
no-whitespace-before-property,0,0,0,0,0,0.0,0.0,0
spaced-comment,2,0,0,0,12456766000,0.0,0.0,2
no-undef,2,0.06367785234899329,0.4207650273224044,0,69375627000,0.012735570469798656,0.08415300546448087,2
no-with,2,0,0,0,819970000,0.0,0.0,2
no-self-compare,2,0,0,0,6743286000,0.0,0.0,2
padded-blocks,2,0,NaN,0,49091233000,0.0,nan,2
constructor-super,0,0,0,0,0,0.0,0.0,0
no-restricted-imports,0,0,0,0,0,0.0,0.0,0
function-paren-newline,0,0,0,0,0,0.0,0.0,0
no-confusing-arrow,0,0,0,0,0,0.0,0.0,0
array-bracket-newline,0,0,0,0,0,0.0,0.0,0
one-var-declaration-per-line,0,0,0,0,0,0.0,0.0,0
no-lone-blocks,2,0,NaN,0,21772434000,0.0,nan,2
no-dupe-class-members,2,0,0,0,21170536000,0.0,0.0,2
yield-star-spacing,2,0,0,0,13187466000,0.0,0.0,2
no-floating-decimal,2,0,0,0,71069937000,0.0,0.0,2
lines-around-comment,0,0,0,0,0,0.0,0.0,0
default-case,2,0.000912751677852349,0.8360655737704918,0,803952000,0.0001825503355704698,0.16721311475409836,2
no-label-var,2,0,0,0,20213963000,0.0,0.0,2
no-useless-rename,2,0,0,0,897961000,0.0,0.0,2
no-reserved-keys,0,0,0,0,0,0.0,0.0,0
strict,2,0,0,0,40974505000,0.0,0.0,2
no-useless-escape,2,0,0,0,22409727000,0.0,0.0,2
no-debugger,2,0.000053691275167785237,0.3743169398907104,0,70417074000,1.0738255033557047e-05,0.07486338797814208,2
no-case-declarations,2,0,0,0,107847488000,0.0,0.0,2
require-yield,2,0,0,0,16700419000,0.0,0.0,2
no-lonely-if,2,0.0004295302013422819,0.3907103825136612,0,3198794000,8.590604026845638e-05,0.07814207650273224,2
no-new,2,0,0,0,52411358000,0.0,0.0,2
no-warning-comments,1,0,0,0,0,0.0,0.0,1
no-new,0,0,0,0,0,0.0,0.0,0
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
no-alert,2,0,0,0,45916218000,0.0,0.0,2
no-redeclare,2,0.0035436241610738257,0.8497267759562842,0,13914101000,0.0007087248322147652,0.16994535519125684,2
arrow-parens,0,0,0,0,0,0.0,0.0,0
no-self-compare,2,0,0,0,80227465000,0.0,0.0,2
prefer-numeric-literals,2,0,0,0,25939449000,0.0,0.0,2
no-invalid-regexp,2,0,0,0,68374287000,0.0,0.0,2
no-script-url,2,0,0,0,48683651000,0.0,0.0,2
symbol-description,2,0,0,0,36879488000,0.0,0.0,2
space-after-keywords,0,0,0,0,21167592000,0.0,0.0,0
new-parens,0,0,0,0,0,0.0,0.0,0
no-extra-parens,0,0,0,0,0,0.0,0.0,0
no-regex-spaces,2,0,0,0,23065221000,0.0,0.0,2
capitalized-comments,0,0,0,0,0,0.0,0.0,0
no-useless-constructor,2,0,0,0,12917329000,0.0,0.0,2
no-tabs,0,0,0,0,0,0.0,0.0,0
no-label-var,2,0,0,0,14823695000,0.0,0.0,2
no-new-func,2,0,0,0,26292313000,0.0,0.0,2
no-dupe-keys,2,0,0,0,10539304000,0.0,0.0,2
no-shadow,0,0,0,0,0,0.0,0.0,0
one-var,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
no-extra-bind,2,0,0,0,44159586000,0.0,0.0,2
no-wrap-func,0,0,0,0,0,0.0,0.0,0
symbol-description,2,0,0,0,26967864000,0.0,0.0,2
no-new-wrappers,2,0,0,0,64821758000,0.0,0.0,2
no-return-assign,0,0,0,0,0,0.0,0.0,0
radix,2,0,0,0,63816761000,0.0,0.0,2
no-shadow-restricted-names,2,0,0,0,52131588000,0.0,0.0,2
no-use-before-define,0,0,0,0,0,0.0,0.0,0
no-global-assign,2,0,0,0,13281914000,0.0,0.0,2
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
guard-for-in,0,0,0,0,0,0.0,0.0,0
no-irregular-whitespace,2,0,0,0,878048000,0.0,0.0,2
semi,0,0,0,0,0,0.0,0.0,0
no-use-before-define,2,0.059382550335570466,0.4262295081967213,0,94454967000,0.011876510067114094,0.08524590163934426,2
no-case-declarations,2,0,0,0,107775879000,0.0,0.0,2
no-case-declarations,2,0,0,0,98193133000,0.0,0.0,2
rest-spread-spacing,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,101800272000,0.0,0.0,2
max-len,0,0,0,0,0,0.0,0.0,0
consistent-return,0,0,0,0,0,0.0,0.0,0
prefer-promise-reject-errors,2,0,0,0,13391191000,0.0,0.0,2
no-dupe-keys,2,0,0,0,20407202000,0.0,0.0,2
prefer-reflect,0,0,0,0,0,0.0,0.0,0
no-floating-decimal,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,91392540000,0.0,0.0,2
operator-linebreak,0,0,0,0,0,0.0,0.0,0
no-negated-in-lhs,2,0,0,0,51343455000,0.0,0.0,2
no-div-regex,0,0,0,0,0,0.0,0.0,0
comma-style,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,101058107000,0.0,0.0,2
no-reserved-keys,0,0,0,0,0,0.0,0.0,0
no-octal,2,0,NaN,0,44195417000,0.0,nan,2
no-proto,0,0,0,0,96144225000,0.0,0.0,0
object-curly-spacing,2,0.019347037484885126,NaN,0,48228844000,0.003869407496977025,nan,2
no-case-declarations,2,0,0,0,104572270000,0.0,0.0,2
no-implicit-coercion,0,0,0,0,0,0.0,0.0,0
consistent-return,0,0,0,0,0,0.0,0.0,0
no-lonely-if,0,0,0,0,0,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
space-before-function-paren,0,0,0,0,0,0.0,0.0,0
no-negated-in-lhs,2,0,0,0,2246833000,0.0,0.0,2
no-new-func,2,0,0,0,11246008000,0.0,0.0,2
no-label-var,2,0,0,0,10867665000,0.0,0.0,2
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
no-restricted-imports,0,0,0,0,0,0.0,0.0,0
no-empty-label,2,0.0011405109489051094,0.6666666666666666,0,4665770000,0.0002281021897810219,0.13333333333333333,2
no-unused-vars,0,0,0,0,0,0.0,0.0,0
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-array-constructor,0,0,0,0,30486481000,0.0,0.0,0
padded-blocks,0,0,0,0,0,0.0,0.0,0
no-array-constructor,2,0,NaN,0,48225649000,0.0,nan,2
no-return-await,2,0,0,0,48415623000,0.0,0.0,2
wrap-regex,0,0,0,0,0,0.0,0.0,0
no-mixed-requires,2,0,0,0,81162295000,0.0,0.0,2
no-template-curly-in-string,2,0,0,0,11804822000,0.0,0.0,2
no-bitwise,2,0,0,0,29544411000,0.0,0.0,2
no-catch-shadow,2,0,0,0,48475839000,0.0,0.0,2
no-extra-parens,0,0,0,0,0,0.0,0.0,0
space-before-blocks,0,0,0,0,0,0.0,0.0,0
no-path-concat,2,0,0,0,54698621000,0.0,0.0,2
new-cap,2,0,0,0,24802912000,0.0,0.0,2
no-extend-native,2,0,0,0,25066401000,0.0,0.0,2
no-unused-vars,0,0,0,0,0,0.0,0.0,0
no-obj-calls,2,0,0,0,909918000,0.0,0.0,2
no-obj-calls,2,0,0,0,11606170000,0.0,0.0,2
no-catch-shadow,2,0.00011631964638827499,0.35,0,53517103000,2.3263929277654997e-05,0.06999999999999999,2
generator-star-spacing,0,0,0,0,0,0.0,0.0,0
guard-for-in,1,0,0,0,0,0.0,0.0,1
callback-return,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,99477277000,0.0,0.0,2
no-dupe-keys,2,0,0,0,24931602000,0.0,0.0,2
array-bracket-spacing,0,0,0,0,0,0.0,0.0,0
no-duplicate-imports,2,0,0,0,29996929000,0.0,0.0,2
space-before-keywords,0,0,0,0,0,0.0,0.0,0
prefer-promise-reject-errors,0,0,0,0,0,0.0,0.0,0
no-debugger,2,0,NaN,0,21859289000,0.0,nan,2
no-this-before-super,2,0,0,0,23648616000,0.0,0.0,2
no-constant-condition,2,0.008161073825503356,0.3989071038251366,0,69969996000,0.0016322147651006713,0.07978142076502732,2
no-console,0,0,0,0,0,0.0,0.0,0
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
no-confusing-arrow,0,0,0,0,0,0.0,0.0,0
wrap-iife,2,0.0017447946958241247,0.13333333333333333,0,86070413000,0.0003489589391648249,0.026666666666666665,2
yoda,2,0,0,0,28445336000,0.0,0.0,2
no-irregular-whitespace,2,0,0,0,25667043000,0.0,0.0,2
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
newline-before-return,0,0,0,0,0,0.0,0.0,0
operator-linebreak,0,0,0,0,0,0.0,0.0,0
no-shadow,2,0,0,0,21861296000,0.0,0.0,2
no-use-before-define,0,0,0,0,0,0.0,0.0,0
no-compare-neg-zero,2,0,NaN,0,42167696000,0.0,nan,2
wrap-regex,0,0,0,0,0,0.0,0.0,0
no-extend-native,0,0,0,0,30486481000,0.0,0.0,0
no-unused-expressions,2,0,0,0,81931420000,0.0,0.0,2
callback-return,0,0,0,0,0,0.0,0.0,0
consistent-this,0,0,0,0,0,0.0,0.0,0
no-implied-eval,2,0,0,0,62835816000,0.0,0.0,2
newline-before-return,0,0,0,0,0,0.0,0.0,0
no-new,0,0,0,0,0,0.0,0.0,0
no-lone-blocks,2,0,0,0,86070284000,0.0,0.0,2
no-case-declarations,2,0,0,0,133185191000,0.0,0.0,2
no-caller,2,0,0,0,24720375000,0.0,0.0,2
no-useless-computed-key,2,0,0,0,42939453000,0.0,0.0,2
new-cap,0,0,0,0,0,0.0,0.0,0
no-bitwise,0,0,0,0,6453108000,0.0,0.0,0
template-tag-spacing,0,0,0,0,0,0.0,0.0,0
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
no-native-reassign,0,0,0,0,30486481000,0.0,0.0,0
object-curly-newline,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,0,0,21247818000,0.0,0.0,2
no-octal-escape,2,0,0,0,63850199000,0.0,0.0,2
no-shadow-restricted-names,2,0,0,0,32053443000,0.0,0.0,2
no-extra-parens,2,0,0,0,24770125000,0.0,0.0,2
spaced-line-comment,0,0,0,0,0,0.0,0.0,0
no-label-var,2,0,0,0,20393658000,0.0,0.0,2
no-useless-computed-key,2,0,0,0,16684535000,0.0,0.0,2
yield-star-spacing,2,0,0,0,18602741000,0.0,0.0,2
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
quote-props,0,0,0,0,0,0.0,0.0,0
no-catch-shadow,2,0.002040268456375839,0.4262295081967213,0,95328437000,0.0004080536912751678,0.08524590163934426,2
no-wrap-func,2,0.002151913458183087,0.6166666666666667,0,7264396000,0.00043038269163661743,0.12333333333333334,2
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
no-inline-comments,0,0,0,0,0,0.0,0.0,0
no-new-require,2,0,0,0,85887579000,0.0,0.0,2
new-cap,2,0,0,0,21878345000,0.0,0.0,2
no-return-assign,0,0,0,0,0,0.0,0.0,0
dot-notation,1,0,0,0,0,0.0,0.0,1
accessor-pairs,2,0,0,0,8614527000,0.0,0.0,2
no-buffer-constructor,0,0,0,0,0,0.0,0.0,0
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
one-var,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,134858319000,0.0,0.0,2
no-shadow-restricted-names,2,0,0,0,49892508000,0.0,0.0,2
wrap-regex,2,0.00021476510067114095,0.43989071038251365,0,94361457000,4.295302013422819e-05,0.08797814207650273,2
no-empty-pattern,2,0,0,0,11535462000,0.0,0.0,2
no-case-declarations,2,0,0,0,133174549000,0.0,0.0,2
sort-imports,0,0,0,0,0,0.0,0.0,0
no-const-assign,2,0,0,0,26032374000,0.0,0.0,2
space-return-throw-case,0,0,0,0,0,0.0,0.0,0
no-process-env,0,0,0,0,0,0.0,0.0,0
wrap-iife,2,0.0006397580551355124,0.85,0,55428986000,0.00012795161102710249,0.16999999999999998,2
comma-dangle,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,102438225000,0.0,0.0,2
no-case-declarations,2,0,0,0,156596749000,0.0,0.0,2
max-params,0,0,0,0,0,0.0,0.0,0
no-warning-comments,0,0,0,0,0,0.0,0.0,0
no-shadow-restricted-names,0,0,0,0,96144225000,0.0,0.0,0
rest-spread-spacing,0,0,0,0,0,0.0,0.0,0
no-empty,2,0,0,0,552905000,0.0,0.0,2
no-inner-declarations,2,0,NaN,0,4845719000,0.0,nan,2
no-undef-init,2,0,0,0,67096125000,0.0,0.0,2
yield-star-spacing,0,0,0,0,0,0.0,0.0,0
keyword-spacing,0,0,0,0,0,0.0,0.0,0
class-methods-use-this,0,0,0,0,5933000,0.0,0.0,0
keyword-spacing,0,0,0,0,0,0.0,0.0,0
no-empty-class,0,0,0,0,18579928000,0.0,0.0,0
no-redeclare,2,0,0,0,149017000,0.0,0.0,2
no-useless-constructor,2,0,0,0,12412587000,0.0,0.0,2
no-octal-escape,2,0,0,0,36879488000,0.0,0.0,2
no-self-compare,2,0,NaN,0,7981894000,0.0,nan,2
